alert_id,station_name,river_name,district,state_name,sampling_date,month,alert_types,severity,predicted_compliance_label,predicted_non_compliance_probability,risk_score,risk_category,violation_reasons,label_confidence,explanation,recommended_action
7b97647c,"Tapi river at U/s, Bhusawal,Village. Bhusawal Railway Colony, Taluka. Bhusawal, District. Jalgaon.",Tapi,Jalgaon,Maharashtra,09-07-2025,Sep,Regulatory Violation | ML Non-Compliance,High,Non-Compliant,1.0,0.85,Low Risk,BOD (4.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance",Inspect nearby discharge source and issue warning.
7813e1d5,"Tapi river at Ajnad village, Village.Ajnad , Taluka. Raver, District.Jalgaon.",Tapi,Jalgaon,Maharashtra,09-07-2025,Sep,Regulatory Violation | ML Non-Compliance,High,Non-Compliant,1.0,1.53,Low Risk,BOD (4.8 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance",Inspect nearby discharge source and issue warning.
d94ab73d,"Bori river, D/S of Amalner, Village. Amalner, Taluka. Jalgaon, District. Jalgaon.",Bori,Jalgaon,Maharashtra,09-08-2025,Sep,Regulatory Violation | ML Non-Compliance,High,Non-Compliant,1.0,1.02,Low Risk,BOD (4.2 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance",Inspect nearby discharge source and issue warning.
717d054f,"Hiwara river at  D/S of Pachora, Village. Pachora,Taluka. Jalgaon,District. Jalgaon.",Hiwara,Jalgaon,Maharashtra,09-08-2025,Sep,Regulatory Violation | ML Non-Compliance,High,Non-Compliant,1.0,0.85,Low Risk,BOD (4.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance",Inspect nearby discharge source and issue warning.
d5877d17,"Mor river  near Padalashe, Village. Padalashe,Taluka. Jalgaon, District. Jalgaon.",Mor,Jalgaon,Maharashtra,09-07-2025,Sep,Regulatory Violation | ML Non-Compliance,High,Non-Compliant,1.0,0.68,Low Risk,BOD (3.8 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance",Inspect nearby discharge source and issue warning.
7add0213,"Titur river at  D/S of Chalisgaon, Village. Chalisgaon,Taluka. Jalgaon,District. Jalgaon.",Titur,Jalgaon,Maharashtra,09-08-2025,Sep,Regulatory Violation | ML Non-Compliance,High,Non-Compliant,1.0,3.93,Low Risk,DO (4.7 < 5); BOD (4.8 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance",Inspect nearby discharge source and issue warning.
6a2a5061,"Waghur river at. Sakegaon before Confluence with Tapi river, Village. Sakegaon,Taluka. Jalgaon,District. Jalgaon.",Waghur,Jalgaon,Maharashtra,09-07-2025,Sep,Regulatory Violation | ML Non-Compliance,High,Non-Compliant,1.0,1.02,Low Risk,BOD (4.2 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance",Inspect nearby discharge source and issue warning.
77b9a65f,"Girna river at Jalgaon at intake of Girna pump huose, Village. Girna pump house area, Taluka. Jalgaon, District. Jalgaon.",Girna,Jalgaon,Maharashtra,09-07-2025,Sep,Regulatory Violation | ML Non-Compliance,High,Non-Compliant,1.0,0.85,Low Risk,BOD (4.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance",Inspect nearby discharge source and issue warning.
3ce19542,"Tapi river at Ubad village near Gujratborder, Village. Ubad, Taluka. Shahada, District. Nandurbar.",Tapi,Dhule,Maharashtra,09-04-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,0.51,Low Risk,BOD (3.6 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
54e7331c,"Burai river before confluence to Tapi river, Village. Mukudas, Taluka. Dhule, District. Dhule.",Burai,Dhule,Maharashtra,09-04-2025,Sep,Regulatory Violation | ML Non-Compliance,High,Non-Compliant,1.0,0.68,Low Risk,BOD (3.8 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance",Inspect nearby discharge source and issue warning.
7f8fa6c1,"Gomai river D/s. of Shahada, Village. Shahada,Taluka. Dhule,District. Dhule.",Gomai,Dhule,Maharashtra,09-04-2025,Sep,Regulatory Violation | ML Non-Compliance,High,Non-Compliant,1.0,0.85,Low Risk,BOD (4.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance",Inspect nearby discharge source and issue warning.
e9620c02,"Kan river at Sakri water works, Village. Sakri, Taluka. Dhule, District. Dhule.",Kan,Dhule,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,0.85,Low Risk,BOD (4.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
b688647a,"Panzara river, Near Panzarakan SSK Ltd, Village. Panzara,Taluka. Dhule, District. Dhule.",Panzara,Dhule,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,0.68,Low Risk,BOD (3.8 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
40d4e530,"Rangavali river at D/s of Navapur near Rangavali bridge, Village. Navapur, Taluka. Navapur, District. Nandurbar.",Rangavali,Dhule,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,1.53,Low Risk,BOD (4.8 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
c58b19b8,"Nira river at Sarola bridge, Village. Sarola, Taluka.Bhor, District. Pune.",Nira,Pune,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,1.36,Low Risk,BOD (4.6 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
ed228c04,"Mutha river at Sangam bridge near Ganapathyghat, Village . Shivaji Nagar,  Taluka. Pune, District. Pune.",Mutha,Pune,Maharashtra,09-07-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,5.26,Low Risk,DO (4.8 < 5); BOD (7.3 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
d35d3273,"Mula - Mutha river at Mundhawa bridge,Village. Mundhawa,Taluka. Haweli,District. Pune.",River,Pune,Maharashtra,09-07-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,4.77,Low Risk,BOD (8.6 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
757eafa7,"Mula river at Aundh bridge, Village. Aundhgaon,Taluka. Haweli, District. Pune.",Mula,Pune,Maharashtra,09-07-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,2.38,Low Risk,BOD (5.8 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
5c9d4966,"Mula river at Harrison bridge near Mula.Pawana sangam, Village. Bopodi,Taluka. Haweli, District. Pune.",Mula,Pune,Maharashtra,09-07-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,3.91,Low Risk,BOD (7.6 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
30ca6c64,"Nira river at D/s of Jubilant Organosis,  Village. Nimbut, Taluka. Baramati, District. Pune.",Nira,Pune,Maharashtra,09-02-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,3.74,Low Risk,BOD (7.4 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
69c70298,"Nira river at U/s of Jubilant Organosis, Village. Nira (Dattaghat),Taluka. Baramati, District. Pune.",Nira,Pune,Maharashtra,09-02-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,2.55,Low Risk,BOD (6.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
a11a7a8c,"Mutha river near Veer Savarkar Bhavan, Village. Pune  M.C, Taluka. Pune, District .Pune.",Mutha,Pune,Maharashtra,09-07-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,12.6,Low Risk,DO (4.0 < 5); BOD (8.4 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
b13892f2,"Mutha river at Deccan bridge, Village. Deccan,Taluka. Pune, District. Pune.",Mutha,Pune,Maharashtra,09-07-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,15.68,Low Risk,DO (3.7 < 5); BOD (9.2 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
f609a0bd,"Bhima river at Pune (Mutha river) at U/s of Vithalwadi near Shankar Mandir, Village. Vithalwadi, Taluka. Haweli, District. Pune.",Bhima,Pune,Maharashtra,09-07-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,3.66,Low Risk,BOD (7.3 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
98fa3a2e,"Bhima river at D/s of Bundgarden, Village . Yerwada,Taluka. Haweli, District. Pune.",Bhima,Pune,Maharashtra,09-07-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,9.11,Low Risk,DO (4.5 < 5); BOD (9.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
a7634527,"Bhima river after confluence with Mula.Mutha at Pargaon near Vasant Bandara,Village. Pargaon,Taluka. Daund, District. Pune.",Bhima,Pune,Maharashtra,09-02-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,4.43,Low Risk,BOD (8.2 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
dc56db99,"Bhima river at Daund near Mahadev temple,Village. Daund, Taluka. Daund, District. Pune.",Bhima,Pune,Maharashtra,09-02-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,2.13,Low Risk,BOD (5.5 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
31c6a799,"Indrayani river at D/s of Alandigaon, Village. Alandigaon, Taluka. Haweli, District. Pune.",Indrayani,Pune,Maharashtra,09-10-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,2.04,Low Risk,BOD (5.4 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
39a44429,"Bhima river at Koregaon near Koregaon bridge, Village. Koregaon,Taluka. Shirur, District. Pune.",Bhima,Pune,Maharashtra,09-10-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,1.36,Low Risk,BOD (4.6 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
b7efe56c,"Ghod river at Shirur, Village. Shirur,Taluka. Shirur,District. Pune.",Ghod,Pune,Maharashtra,09-10-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,0.85,Low Risk,BOD (4.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
e15eaa02,"Indrayani river at D/s of Moshi village. Village. Moshi,  Taluka. Haweli, District. Pune.",Indrayani,Pune,Maharashtra,09-10-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,1.53,Low Risk,BOD (4.8 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
21f0868f,"Indrayani river at U/s of Moshigaon,Village. Moshi, Taluka. Haweli, District. Pune.",Indrayani,Pune,Maharashtra,09-10-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,0.68,Low Risk,BOD (3.8 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
ef52ecad,"Mula.Mutha river at D/s of Theur, Village. Theur, Taluka. Haweli, District. Pune.",Mula.Mutha,Pune,Maharashtra,09-10-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,3.57,Low Risk,BOD (7.2 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
47a0912a,"Vel river at Shikrapur, Village. Shikrapur,Taluka. Shirur, District. Pune.",Vel,Pune,Maharashtra,09-10-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,1.7,Low Risk,BOD (5.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
2cc8c167,"Pawana river at Sangavigaon,  Village. Sangavigaon, Taluka. Haweli, District. Pune.",Pawana,Pune,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance,High,Non-Compliant,1.0,2.21,Low Risk,BOD (5.6 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance",Inspect nearby discharge source and issue warning.
45fa6582,"Pawana river at Kasarwadi, Village. Kasarwadi, Taluka. Haweli, District. Pune.",Pawana,Pune,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,7.8,Low Risk,DO (4.6 < 5); BOD (8.4 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
6ce2f4ea,"Pawana river at  Dapodi bridge, at Pawana. Mulla Sangam,  Village. Dapodi, Taluka. Haweli, District. Pune.",Pawana,Pune,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,5.23,Low Risk,DO (4.9 < 5); BOD (8.2 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
880420e8,"Pawana river at Ravet Weir, Village. Ravet, Taluka. Haweli, District. Pune.",Pawana,Pune,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,1.36,Low Risk,BOD (4.6 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
de873d6f,"Pawana river at Chinchwadgaon, Village. Chinchwadgaon,Taluka. Haweli,District. Pune.",Pawana,Pune,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,2.04,Low Risk,BOD (5.4 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
116ca654,"Pawana river at Pimprigaon, Village. Pimprigaon, Taluka. Haweli, District. Pune.",Pawana,Pune,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,3.4,Low Risk,BOD (7.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
95d578b4,"Krishna river at Krishna bridge, ( Krishna river at NH.4 bridge ) Village. Karad, Taluka. Karad, District. Satara.",Krishna,Satara,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance,High,Non-Compliant,1.0,1.36,Low Risk,BOD (4.6 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance",Inspect nearby discharge source and issue warning.
9b34775e,"Krishna river at Kshetra Mahuli, Village. Kshetra.Mahuli,Taluka. Mahuli, District. Satara.",Krishna,Satara,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,2.04,Low Risk,BOD (5.4 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
cb5e434c,"Krishna river at Krishna. Venna Sangam Mahuli , Village. Mahuli,Taluka. Mahuli, District. Satara.",Krishna,Satara,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,0.85,Low Risk,BOD (4.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
bef50e4d,"Koyna River at Karad, Village. Karad,Taluka. Karad, District. Satara.",Koyna,Satara,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,0.94,Low Risk,BOD (4.1 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
d4139032,"Krishna river at Wai, Village. Wai,Taluka. Wai,District. Satara.",Krishna,Satara,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,1.36,Low Risk,BOD (4.6 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
57307945,"Nira river at Sangavi, Village. Sangavi, Taluka. Phaltan, District. Satara.",Nira,Satara,Maharashtra,09-02-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,1.87,Low Risk,BOD (5.2 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
8d1be52b,"Nira river at Shindewadi,  Village. Shirval, Taluka. Khandala, District. Satara.",Nira,Satara,Maharashtra,09-02-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,1.28,Low Risk,BOD (4.5 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
